tipo,ubicacion,timestamp,comuna
Atasco,Calle falsa #2987,2025-06-01T22:46:27.189421,Macul
Corte,Calle falsa #2645,2025-06-03T12:06:43.189421,La Florida
Atasco,Calle falsa #1746,2025-06-01T16:47:59.189421,Puente Alto
Policía,Calle falsa #1462,2025-06-02T11:39:30.189421,Santiago
Accidente,Calle falsa #204,2025-05-30T12:53:42.189421,Ñuñoa
Atasco,Calle falsa #1220,2025-05-30T10:01:20.189421,Macul
Atasco,Calle falsa #1038,2025-06-01T17:41:47.189421,Providencia
Policía,Calle falsa #2383,2025-06-01T10:37:12.189421,Puente Alto
Accidente,Calle falsa #1610,2025-06-02T06:12:36.189421,Puente Alto
Bache,Calle falsa #1134,2025-06-02T22:22:34.189421,Santiago
Corte,Calle falsa #2471,2025-06-01T01:28:46.189421,Macul
Atasco,Calle falsa #821,2025-05-30T09:18:17.189421,Macul
Accidente,Calle falsa #1841,2025-06-02T08:24:18.189421,Providencia
Policía,Calle falsa #1355,2025-05-30T17:34:50.189421,Las Condes
Atasco,Calle falsa #2886,2025-06-01T15:58:13.189421,La Florida
Atasco,Calle falsa #2311,2025-06-03T10:00:41.189421,Las Condes
Corte,Calle falsa #1730,2025-05-30T14:59:01.189421,Providencia
Atasco,Calle falsa #611,2025-05-30T20:45:38.189421,Santiago
Policía,Calle falsa #948,2025-06-01T11:37:31.189421,Las Condes
Accidente,Calle falsa #2681,2025-06-01T04:08:44.189421,Maipú
Corte,Calle falsa #2574,2025-06-01T01:28:57.189421,Santiago
Policía,Calle falsa #2200,2025-06-03T05:30:12.189421,Puente Alto
Policía,Calle falsa #286,2025-05-31T01:33:22.189421,Puente Alto
Accidente,Calle falsa #2439,2025-06-01T21:17:05.189421,Ñuñoa
Policía,Calle falsa #535,2025-06-01T07:36:29.189421,Puente Alto
Detención,Calle falsa #1681,2025-06-03T11:18:02.189421,Ñuñoa
Corte,Calle falsa #821,2025-06-03T14:04:32.189421,Santiago
Atasco,Calle falsa #262,2025-06-03T06:01:03.189421,Puente Alto
Atasco,Calle falsa #2402,2025-05-31T13:39:14.189421,Puente Alto
Policía,Calle falsa #2867,2025-05-29T17:38:30.189421,La Florida
Policía,Calle falsa #559,2025-05-31T23:05:28.189421,Maipú
Policía,Calle falsa #181,2025-05-31T21:05:51.189421,Ñuñoa
Corte,Calle falsa #628,2025-06-01T01:04:34.189421,Santiago
Detención,Calle falsa #2064,2025-06-01T00:33:03.189421,Maipú
Policía,Calle falsa #94,2025-05-30T18:40:24.189421,Puente Alto
Policía,Calle falsa #2532,2025-05-31T06:21:32.189421,Santiago
Policía,Calle falsa #1975,2025-06-01T23:08:18.189421,La Florida
Accidente,Calle falsa #2959,2025-05-31T05:10:30.189421,Maipú
Corte,Calle falsa #1356,2025-06-03T03:05:14.189421,Las Condes
Corte,Calle falsa #1175,2025-06-03T05:03:20.189421,La Florida
Accidente,Calle falsa #2414,2025-06-02T14:59:29.189421,Ñuñoa
Atasco,Calle falsa #339,2025-06-01T12:38:09.189421,La Florida
Policía,Calle falsa #883,2025-05-30T19:46:56.189421,La Florida
Atasco,Calle falsa #2549,2025-06-01T07:35:35.189421,La Florida
Accidente,Calle falsa #275,2025-06-02T21:51:57.189421,Macul
Atasco,Calle falsa #2666,2025-06-01T06:30:14.189421,Ñuñoa
Bache,Calle falsa #1667,2025-06-02T17:26:49.189421,Santiago
Corte,Calle falsa #2154,2025-06-01T20:14:11.189421,Puente Alto
Accidente,Calle falsa #1689,2025-05-31T19:21:31.189421,Providencia
Policía,Calle falsa #2424,2025-06-01T07:16:09.189421,Las Condes
Policía,Calle falsa #415,2025-05-30T19:23:59.189421,La Florida
Accidente,Calle falsa #1727,2025-06-03T06:55:39.189421,Providencia
Accidente,Calle falsa #716,2025-06-01T23:50:43.189421,Providencia
Atasco,Calle falsa #416,2025-06-02T22:19:16.189421,Puente Alto
Accidente,Calle falsa #205,2025-05-29T18:28:13.189421,Las Condes
Detención,Calle falsa #1568,2025-06-03T13:27:14.189421,Maipú
Policía,Calle falsa #2912,2025-06-02T17:50:16.189421,La Florida
Corte,Calle falsa #1404,2025-06-03T15:30:50.189421,Las Condes
Policía,Calle falsa #952,2025-05-31T07:50:59.189421,Ñuñoa
Corte,Calle falsa #2162,2025-05-30T21:45:00.189421,Santiago
Policía,Calle falsa #2880,2025-05-30T06:01:16.189421,Las Condes
Atasco,Calle falsa #226,2025-06-02T04:39:47.189421,Las Condes
Detención,Calle falsa #465,2025-06-01T03:16:27.189421,Macul
Policía,Calle falsa #1432,2025-05-29T22:17:29.189421,Providencia
Policía,Calle falsa #2191,2025-05-31T01:26:35.189421,Macul
Policía,Calle falsa #2227,2025-06-02T08:06:49.189421,La Florida
Policía,Calle falsa #1630,2025-06-01T09:15:50.189421,Providencia
Policía,Calle falsa #521,2025-06-03T02:29:56.189421,Providencia
Corte,Calle falsa #2609,2025-06-02T01:39:43.189421,Maipú
Policía,Calle falsa #1914,2025-06-01T02:50:49.189421,Santiago
Policía,Calle falsa #936,2025-05-31T19:56:26.189421,Ñuñoa
Accidente,Calle falsa #529,2025-06-02T02:14:23.189421,Ñuñoa
Accidente,Calle falsa #1635,2025-06-01T05:19:04.189421,Las Condes
Bache,Calle falsa #1611,2025-05-31T11:39:25.189421,Ñuñoa
Policía,Calle falsa #1307,2025-05-30T11:38:08.189421,Maipú
Policía,Calle falsa #1712,2025-06-03T13:37:43.189421,Ñuñoa
Atasco,Calle falsa #2289,2025-05-30T20:09:41.189421,Santiago
Policía,Calle falsa #93,2025-06-02T23:58:46.189421,La Florida
Corte,Calle falsa #89,2025-06-03T02:22:16.189421,Puente Alto
Policía,Calle falsa #1608,2025-06-01T19:55:32.189421,Las Condes
Atasco,Calle falsa #159,2025-05-31T10:25:57.189421,Las Condes
Accidente,Calle falsa #372,2025-06-01T16:34:52.189421,Providencia
Accidente,Calle falsa #115,2025-05-30T06:38:12.189421,Santiago
Policía,Calle falsa #734,2025-05-29T20:47:56.189421,Providencia
Accidente,Calle falsa #1455,2025-06-01T22:04:11.189421,La Florida
Policía,Calle falsa #1502,2025-05-31T18:40:41.189421,Las Condes
Atasco,Calle falsa #184,2025-05-30T13:58:55.189421,Santiago
Atasco,Calle falsa #848,2025-06-03T07:37:14.189421,Macul
Accidente,Calle falsa #1198,2025-06-03T13:52:41.189421,Santiago
Policía,Calle falsa #324,2025-06-01T02:23:12.189421,Santiago
Detención,Calle falsa #2736,2025-06-02T21:28:11.189421,Ñuñoa
Corte,Calle falsa #182,2025-06-02T09:09:50.189421,Santiago
Detención,Calle falsa #908,2025-06-03T07:06:48.189421,Santiago
Detención,Calle falsa #2269,2025-05-31T05:53:05.189421,Las Condes
Bache,Calle falsa #760,2025-05-31T05:24:50.189421,Providencia
Atasco,Calle falsa #2832,2025-06-02T12:28:47.189421,Macul
Policía,Calle falsa #3000,2025-05-30T06:39:39.189421,La Florida
Accidente,Calle falsa #109,2025-06-01T22:34:14.189421,Las Condes
Policía,Calle falsa #2309,2025-05-29T22:09:23.189421,Puente Alto
Detención,Calle falsa #2321,2025-06-02T03:08:31.189421,Ñuñoa
Detención,Calle falsa #659,2025-05-30T19:58:43.189421,Ñuñoa
Policía,Calle falsa #2058,2025-06-02T03:46:57.189421,Maipú
Bache,Calle falsa #2410,2025-05-31T15:25:20.189421,Providencia
Accidente,Calle falsa #1328,2025-05-31T13:48:12.189421,Providencia
Atasco,Calle falsa #2621,2025-06-03T05:01:29.189421,Santiago
Atasco,Calle falsa #1285,2025-06-01T03:15:45.189421,La Florida
Corte,Calle falsa #752,2025-06-03T06:33:05.189421,La Florida
Policía,Calle falsa #1166,2025-06-01T00:51:08.189421,Santiago
Policía,Calle falsa #1066,2025-06-03T01:21:12.189421,Puente Alto
Accidente,Calle falsa #2299,2025-06-02T22:05:41.189421,Providencia
Accidente,Calle falsa #2976,2025-06-03T13:22:35.189421,Ñuñoa
Accidente,Calle falsa #2883,2025-06-01T06:11:35.189421,Santiago
Corte,Calle falsa #2114,2025-06-03T07:37:11.189421,Macul
Atasco,Calle falsa #791,2025-05-31T04:01:25.189421,Ñuñoa
Policía,Calle falsa #519,2025-06-03T03:55:31.189421,Las Condes
Policía,Calle falsa #445,2025-05-31T14:16:37.189421,Ñuñoa
Accidente,Calle falsa #71,2025-06-02T23:52:48.189421,Providencia
Detención,Calle falsa #2707,2025-05-30T11:48:12.189421,La Florida
Corte,Calle falsa #607,2025-05-29T20:09:45.189421,Macul
Accidente,Calle falsa #2033,2025-05-30T09:18:32.189421,Providencia
Atasco,Calle falsa #2616,2025-05-29T20:27:26.189421,Ñuñoa
Accidente,Calle falsa #1213,2025-06-01T06:49:21.189421,Puente Alto
Corte,Calle falsa #628,2025-06-02T21:08:59.189421,Ñuñoa
Atasco,Calle falsa #552,2025-06-03T01:50:46.189421,Puente Alto
Policía,Calle falsa #2303,2025-05-30T14:56:26.189421,Las Condes
Corte,Calle falsa #1469,2025-05-30T17:09:31.189421,Las Condes
Atasco,Calle falsa #1449,2025-05-30T16:15:06.189421,Maipú
Bache,Calle falsa #105,2025-06-03T00:13:20.189421,Puente Alto
Accidente,Calle falsa #2594,2025-06-02T17:05:59.189421,Providencia
Detención,Calle falsa #2263,2025-06-02T15:15:53.189421,Santiago
Accidente,Calle falsa #2094,2025-06-03T00:44:17.189421,Maipú
Policía,Calle falsa #627,2025-05-30T08:29:15.189421,La Florida
Policía,Calle falsa #2301,2025-06-01T00:09:02.189421,Maipú
Accidente,Calle falsa #1014,2025-06-03T14:27:00.189421,Providencia
Atasco,Calle falsa #1765,2025-05-29T23:24:55.189421,Macul
Detención,Calle falsa #2778,2025-05-30T04:38:18.189421,Maipú
Policía,Calle falsa #1090,2025-05-30T01:04:38.189421,Providencia
Atasco,Calle falsa #478,2025-06-01T03:31:53.189421,Macul
Atasco,Calle falsa #472,2025-06-02T13:16:14.189421,Maipú
Detención,Calle falsa #2850,2025-06-01T15:49:05.189421,Santiago
Accidente,Calle falsa #924,2025-06-03T01:48:13.189421,Providencia
Accidente,Calle falsa #2127,2025-06-01T02:17:27.189421,Santiago
Atasco,Calle falsa #1837,2025-05-31T19:58:42.189421,Ñuñoa
Corte,Calle falsa #2413,2025-05-30T18:49:12.189421,La Florida
Corte,Calle falsa #1597,2025-06-03T00:28:17.189421,Puente Alto
Atasco,Calle falsa #1709,2025-06-03T14:57:51.189421,Puente Alto
Policía,Calle falsa #1206,2025-06-01T04:20:55.189421,Puente Alto
Atasco,Calle falsa #1669,2025-06-02T00:08:13.189421,La Florida
Policía,Calle falsa #2727,2025-05-29T21:26:13.189421,Providencia
Policía,Calle falsa #579,2025-05-31T22:01:04.189421,Las Condes
Policía,Calle falsa #1225,2025-05-31T14:01:20.189421,Ñuñoa
Detención,Calle falsa #2687,2025-05-31T01:14:59.189421,Puente Alto
Corte,Calle falsa #2335,2025-06-03T11:13:18.189421,Puente Alto
Accidente,Calle falsa #2136,2025-06-02T14:04:03.189421,Maipú
Accidente,Calle falsa #360,2025-06-02T11:55:21.189421,Maipú
Atasco,Calle falsa #1341,2025-06-01T04:31:07.189421,Puente Alto
Atasco,Calle falsa #2805,2025-06-01T14:33:59.189421,Maipú
Bache,Calle falsa #1949,2025-06-01T12:00:52.189421,Las Condes
Corte,Calle falsa #2798,2025-05-31T16:36:39.189421,Puente Alto
Atasco,Calle falsa #2069,2025-06-01T09:32:59.189421,Santiago
Policía,Calle falsa #1546,2025-05-31T09:11:40.189421,Ñuñoa
Accidente,Calle falsa #1258,2025-06-02T03:42:40.189421,Providencia
Policía,Calle falsa #1476,2025-06-02T02:27:36.189421,La Florida
Policía,Calle falsa #1541,2025-06-03T08:51:48.189421,Puente Alto
Policía,Calle falsa #2603,2025-05-29T17:38:59.189421,Ñuñoa
Policía,Calle falsa #2788,2025-06-01T20:29:03.189421,Providencia
Accidente,Calle falsa #1165,2025-06-01T04:38:36.189421,Santiago
Accidente,Calle falsa #918,2025-05-29T17:56:27.189421,Maipú
Accidente,Calle falsa #1978,2025-06-01T13:54:25.189421,Maipú
Accidente,Calle falsa #1054,2025-06-03T13:26:56.189421,Puente Alto
Accidente,Calle falsa #2693,2025-06-03T12:43:57.189421,Las Condes
Policía,Calle falsa #2461,2025-05-30T10:09:45.189421,Santiago
Accidente,Calle falsa #414,2025-05-30T11:49:40.189421,Ñuñoa
Atasco,Calle falsa #1370,2025-06-03T12:15:21.189421,Las Condes
Policía,Calle falsa #1195,2025-05-31T04:14:40.189421,La Florida
Atasco,Calle falsa #106,2025-05-31T07:35:18.189421,Maipú
Accidente,Calle falsa #1632,2025-06-03T06:34:54.189421,Providencia
Corte,Calle falsa #1974,2025-05-31T16:54:13.189421,Las Condes
Policía,Calle falsa #2581,2025-05-31T04:56:28.189421,Maipú
Policía,Calle falsa #2968,2025-05-31T16:15:16.189421,La Florida
Corte,Calle falsa #2694,2025-06-01T13:58:53.189421,Las Condes
Policía,Calle falsa #2897,2025-05-30T08:52:52.189421,Providencia
Corte,Calle falsa #887,2025-05-31T11:47:23.189421,Santiago
Policía,Calle falsa #2496,2025-06-01T19:40:46.189421,Macul
Atasco,Calle falsa #906,2025-06-01T08:31:40.189421,Santiago
Bache,Calle falsa #2843,2025-06-02T15:40:51.189421,Maipú
Atasco,Calle falsa #2698,2025-05-31T17:06:49.189421,Puente Alto
Corte,Calle falsa #2064,2025-06-02T13:31:03.189421,Maipú
Atasco,Calle falsa #2577,2025-06-01T05:57:28.189421,Macul
Detención,Calle falsa #2086,2025-06-02T01:54:13.189421,Ñuñoa
Policía,Calle falsa #633,2025-05-30T20:45:13.189421,Santiago
Corte,Calle falsa #1914,2025-05-30T00:38:42.189421,Ñuñoa
Policía,Calle falsa #2062,2025-05-30T14:17:22.189421,Providencia
Accidente,Calle falsa #716,2025-05-30T00:35:49.189421,Las Condes
Accidente,Calle falsa #420,2025-05-29T19:28:25.189421,Macul
Corte,Calle falsa #659,2025-05-30T03:40:49.189421,Puente Alto
Corte,Calle falsa #2327,2025-06-02T19:08:14.189421,Puente Alto
Accidente,Calle falsa #2688,2025-05-31T10:01:14.189421,La Florida
Policía,Calle falsa #2294,2025-06-01T22:54:53.189421,Puente Alto
Policía,Calle falsa #1812,2025-05-31T16:52:59.189421,Providencia
Policía,Calle falsa #121,2025-06-02T16:43:23.189421,Ñuñoa
Atasco,Calle falsa #511,2025-05-30T01:00:54.189421,La Florida
Policía,Calle falsa #1316,2025-06-03T13:16:15.189421,La Florida
Accidente,Calle falsa #1708,2025-05-30T19:48:42.189421,Las Condes
Accidente,Calle falsa #1713,2025-05-30T16:30:18.189421,La Florida
Atasco,Calle falsa #1024,2025-06-01T02:34:48.189421,Providencia
Accidente,Calle falsa #2822,2025-05-31T10:22:05.189421,Providencia
Policía,Calle falsa #400,2025-05-29T23:00:19.189421,Las Condes
Policía,Calle falsa #1280,2025-06-03T06:51:29.189421,Puente Alto
Atasco,Calle falsa #1895,2025-05-31T04:54:08.189421,Macul
Detención,Calle falsa #1893,2025-05-30T01:48:22.189421,Las Condes
Policía,Calle falsa #2091,2025-06-03T08:09:15.189421,Ñuñoa
Accidente,Calle falsa #1318,2025-05-30T19:18:54.189421,Maipú
Corte,Calle falsa #1942,2025-05-29T22:28:48.189421,Macul
Policía,Calle falsa #1795,2025-05-31T03:42:36.189421,La Florida
Policía,Calle falsa #2263,2025-06-03T06:54:47.189421,Providencia
Bache,Calle falsa #2689,2025-05-31T18:20:37.189421,Santiago
Atasco,Calle falsa #2797,2025-05-31T23:14:00.189421,La Florida
Atasco,Calle falsa #462,2025-05-31T14:19:33.189421,Santiago
Corte,Calle falsa #2258,2025-06-03T09:39:47.189421,Maipú
Detención,Calle falsa #2743,2025-05-31T14:23:00.189421,Providencia
Atasco,Calle falsa #894,2025-06-02T09:41:39.189421,Puente Alto
Policía,Calle falsa #1599,2025-06-01T07:39:16.189421,Providencia
Accidente,Calle falsa #1763,2025-05-30T22:07:59.189421,Las Condes
Detención,Calle falsa #456,2025-05-30T23:55:31.189421,Providencia
Accidente,Calle falsa #1428,2025-06-01T15:22:55.189421,La Florida
Atasco,Calle falsa #161,2025-05-30T15:32:33.189421,Santiago
Bache,Calle falsa #1303,2025-06-02T07:39:40.189421,Macul
Accidente,Calle falsa #1810,2025-06-03T12:23:45.189421,Las Condes
Atasco,Calle falsa #2139,2025-05-31T05:56:19.189421,Las Condes
Corte,Calle falsa #2656,2025-06-01T01:39:51.189421,Maipú
Policía,Calle falsa #1440,2025-05-31T01:48:05.189421,La Florida
Corte,Calle falsa #1787,2025-06-01T11:38:02.189421,Maipú
Atasco,Calle falsa #1875,2025-05-31T13:58:13.189421,Puente Alto
Policía,Calle falsa #1416,2025-05-31T18:17:42.189421,Maipú
Detención,Calle falsa #2529,2025-06-01T10:02:19.189421,Ñuñoa
Policía,Calle falsa #1426,2025-05-31T19:38:08.189421,Providencia
Accidente,Calle falsa #2014,2025-05-30T10:02:25.189421,Las Condes
Atasco,Calle falsa #2600,2025-06-01T22:02:26.189421,Maipú
Bache,Calle falsa #809,2025-05-29T18:52:57.189421,Ñuñoa
Accidente,Calle falsa #1728,2025-06-01T06:08:33.189421,Ñuñoa
Policía,Calle falsa #2501,2025-05-30T13:40:08.189421,Maipú
Accidente,Calle falsa #1059,2025-06-02T04:16:20.189421,Providencia
Policía,Calle falsa #2551,2025-06-02T08:09:30.189421,Puente Alto
Accidente,Calle falsa #396,2025-05-31T22:05:29.189421,Providencia
Policía,Calle falsa #1072,2025-06-01T09:14:46.189421,Macul
Policía,Calle falsa #1615,2025-06-03T02:04:22.189421,Maipú
Policía,Calle falsa #1869,2025-05-29T23:34:14.189421,Ñuñoa
Atasco,Calle falsa #2229,2025-05-31T11:41:49.189421,Maipú
Corte,Calle falsa #1521,2025-06-03T09:13:43.189421,Santiago
Accidente,Calle falsa #1815,2025-05-31T13:37:34.189421,Providencia
Atasco,Calle falsa #2903,2025-06-01T15:25:01.189421,Macul
Corte,Calle falsa #2285,2025-06-01T07:40:34.189421,Santiago
Accidente,Calle falsa #856,2025-05-31T12:41:40.189421,Macul
Policía,Calle falsa #886,2025-06-01T15:10:59.189421,Ñuñoa
Policía,Calle falsa #2525,2025-05-31T23:57:14.189421,Puente Alto
Corte,Calle falsa #160,2025-06-02T00:02:19.189421,Santiago
Policía,Calle falsa #1509,2025-05-30T23:20:59.189421,La Florida
Accidente,Calle falsa #2131,2025-06-03T11:25:44.189421,Providencia
Policía,Calle falsa #1534,2025-05-30T01:27:44.189421,Puente Alto
Accidente,Calle falsa #1200,2025-05-30T13:47:28.189421,Maipú
Policía,Calle falsa #2567,2025-05-29T17:19:14.189421,Providencia
Policía,Calle falsa #627,2025-05-31T17:05:07.189421,Las Condes
Policía,Calle falsa #2358,2025-05-29T17:15:07.189421,Las Condes
Policía,Calle falsa #2548,2025-06-01T12:41:13.189421,Puente Alto
Accidente,Calle falsa #225,2025-06-02T07:07:32.189421,Puente Alto
Accidente,Calle falsa #123,2025-05-31T18:54:40.189421,Santiago
Policía,Calle falsa #2724,2025-05-31T07:12:14.189421,Puente Alto
Accidente,Calle falsa #2989,2025-05-30T09:09:03.189421,Ñuñoa
Accidente,Calle falsa #1606,2025-06-01T08:43:05.189421,Puente Alto
Accidente,Calle falsa #310,2025-06-01T06:50:59.189421,Macul
Accidente,Calle falsa #2001,2025-05-29T19:02:32.189421,Maipú
Policía,Calle falsa #347,2025-06-02T16:11:53.189421,Las Condes
Accidente,Calle falsa #755,2025-05-31T20:49:27.189421,Puente Alto
Detención,Calle falsa #679,2025-06-02T15:51:47.189421,Macul
Policía,Calle falsa #2156,2025-06-02T00:55:38.189421,Puente Alto
Policía,Calle falsa #1216,2025-06-03T16:06:22.189421,Macul
Accidente,Calle falsa #697,2025-06-01T21:52:42.189421,La Florida
Accidente,Calle falsa #780,2025-05-31T11:14:17.189421,Ñuñoa
Atasco,Calle falsa #902,2025-06-01T01:35:37.189421,Providencia
Policía,Calle falsa #409,2025-05-31T20:05:01.189421,Maipú
Accidente,Calle falsa #1951,2025-05-29T21:04:24.189421,Maipú
Atasco,Calle falsa #252,2025-06-03T05:43:10.189421,Puente Alto
Policía,Calle falsa #1938,2025-06-02T19:31:49.189421,Las Condes
Atasco,Calle falsa #2608,2025-05-30T17:26:11.189421,Santiago
Policía,Calle falsa #347,2025-05-31T13:12:09.189421,Ñuñoa
Bache,Calle falsa #2208,2025-05-31T13:40:47.189421,Maipú
Bache,Calle falsa #2214,2025-06-02T01:52:56.189421,La Florida
Corte,Calle falsa #1584,2025-05-31T10:02:09.189421,Macul
Accidente,Calle falsa #199,2025-06-01T13:15:10.189421,Macul
Policía,Calle falsa #2379,2025-05-31T12:31:44.189421,Las Condes
Policía,Calle falsa #1078,2025-05-30T12:54:22.189421,Las Condes
Corte,Calle falsa #2394,2025-05-30T19:32:48.189421,Las Condes
Accidente,Calle falsa #2007,2025-06-02T14:58:25.189421,Ñuñoa
Accidente,Calle falsa #350,2025-06-01T18:44:51.189421,Providencia
Policía,Calle falsa #2538,2025-06-02T01:55:45.189421,Macul
Policía,Calle falsa #2498,2025-05-31T03:42:20.189421,Puente Alto
Policía,Calle falsa #477,2025-06-03T04:05:38.189421,Santiago
Accidente,Calle falsa #325,2025-05-31T13:54:28.189421,Providencia
Atasco,Calle falsa #1296,2025-06-02T06:57:17.189421,Maipú
Policía,Calle falsa #1634,2025-06-02T02:33:32.189421,Maipú
Bache,Calle falsa #748,2025-06-02T14:17:37.189421,Maipú
Atasco,Calle falsa #1268,2025-05-31T15:13:01.189421,Providencia
Corte,Calle falsa #1644,2025-05-29T18:33:33.189421,Puente Alto
Atasco,Calle falsa #183,2025-06-02T07:41:13.189421,Maipú
Bache,Calle falsa #2832,2025-05-31T11:45:19.189421,Las Condes
Accidente,Calle falsa #1779,2025-06-01T23:38:47.189421,Santiago
Atasco,Calle falsa #2366,2025-05-31T11:28:09.189421,Puente Alto
Atasco,Calle falsa #2794,2025-05-29T20:37:53.189421,Las Condes
Policía,Calle falsa #2442,2025-05-30T00:42:59.189421,Las Condes
Corte,Calle falsa #2173,2025-05-30T08:08:43.189421,Macul
Corte,Calle falsa #633,2025-05-29T21:27:55.189421,Las Condes
Corte,Calle falsa #1051,2025-05-30T22:58:50.189421,Ñuñoa
Policía,Calle falsa #2939,2025-05-31T20:37:48.189421,La Florida
Corte,Calle falsa #1164,2025-06-02T15:15:39.189421,Las Condes
Bache,Calle falsa #1464,2025-05-30T14:43:38.189421,Macul
Policía,Calle falsa #2105,2025-06-02T20:03:58.189421,Puente Alto
Corte,Calle falsa #725,2025-05-30T19:06:09.189421,Santiago
Bache,Calle falsa #90,2025-05-30T10:52:54.189421,Macul
Atasco,Calle falsa #2006,2025-05-30T18:25:16.189421,Macul
Accidente,Calle falsa #513,2025-05-30T20:49:20.189421,Las Condes
Corte,Calle falsa #810,2025-05-31T02:05:24.189421,Puente Alto
Accidente,Calle falsa #679,2025-06-02T05:32:42.189421,Macul
Policía,Calle falsa #2997,2025-05-30T15:27:26.189421,Ñuñoa
Accidente,Calle falsa #698,2025-05-31T09:29:14.189421,Santiago
Accidente,Calle falsa #1303,2025-06-01T03:47:50.189421,Macul
Atasco,Calle falsa #225,2025-06-01T15:48:14.189421,Las Condes
